Unnamed: 0,RCDTS,Type,School Name,District,City,County,District Type,District Size,School Type,SAT Reading Average Score,SAT Math Average Score,SAT Math Total Students Level 1 %,SAT Math Total Students Level 2 %,SAT Math Total Students Level 3 %,SAT Math Total Students Level 4 %,state_name_x,latitude,longitude,address,zip_code,county_name_x,city_name,county_code,Street Address,Tract,unique_id,year,tract_number,county_name_y,state_name_y,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)",Total number of households,Median household income (dollars),Mean household income (dollars),Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage),Math Scores,RW Scores
4308,5.11E+14,School,Pleasant Plains High School,Pleasant Plains CUSD 8,Pleasant Plains,Sangamon,UNIT,MEDIUM,HIGH SCHOOL,515,500.3,29.5,34.3,32.4,3.8,Illinois,39.8769,-89.9188546,500 North Cartwright Street,62677,Sangamon County,Pleasant Plains,17167,"500 North Cartwright Street, Pleasant Plains, Illinois, 62677",3500,17167003500,2020,3500,Sangamon County,Illinois,340,78,147,107,8,3453,45,272,867,959,388,593,329,22.9,43.2,31.5,2.4,1.3,7.9,25.1,27.8,11.2,17.2,9.5,2029,64456,77616,5001,31,0.6,4970,99.4,4880,97.6,45,0.9,5,0.1,11,0.2,0,0,0,0,29,0.6,500.3,515
4312,5.11E+14,School,Auburn High School,Auburn CUSD 10,Auburn,Sangamon,UNIT,MEDIUM,HIGH SCHOOL,479.1,456.5,48.4,39.8,11.8,0,Illinois,42.2867708,-89.138098,5110 Auburn Street,61101,Winnebago County,Rockford,17201,"5110 Auburn Street, Rockford, Illinois, 61101",2301,17201002301,2020,2301,Winnebago County,Illinois,158,35,73,0,50,1361,56,193,496,413,67,98,38,22.2,46.2,0,31.6,4.1,14.2,36.4,30.3,4.9,7.2,2.8,778,35429,49174,2055,254,12.4,1801,87.6,972,47.3,712,34.6,0,0,0,0,0,0,6,0.3,111,5.4,456.5,479.1
4317,5.11E+14,School,Pawnee Jr/Sr High Sch,Pawnee CUSD 11,Pawnee,Sangamon,UNIT,MEDIUM,HIGH SCHOOL,485.2,438.2,54.5,33.3,12.1,0,Illinois,40.6331249,-89.3985283,,N/A,Tazewell County,N/A,17179,,21701,17179021701,2020,21701,Tazewell County,Illinois,362,51,85,148,78,3930,28,89,1073,925,443,980,392,14.1,23.5,40.9,21.5,0.7,2.3,27.3,23.5,11.3,24.9,10,2346,80878,94334,5910,108,1.8,5802,98.2,5716,96.7,2,0,17,0.3,0,0,0,0,0,0,67,1.1,438.2,485.2
4320,5.11E+14,School,Riverton High School,Riverton CUSD 14,Riverton,Sangamon,UNIT,MEDIUM,HIGH SCHOOL,471.1,460.1,41.8,42.9,15.3,0,Illinois,40.6331249,-89.3985283,,N/A,Tazewell County,N/A,17179,,21701,17179021701,2020,21701,Tazewell County,Illinois,362,51,85,148,78,3930,28,89,1073,925,443,980,392,14.1,23.5,40.9,21.5,0.7,2.3,27.3,23.5,11.3,24.9,10,2346,80878,94334,5910,108,1.8,5802,98.2,5716,96.7,2,0,17,0.3,0,0,0,0,0,0,67,1.1,460.1,471.1
4324,5.11E+14,School,Williamsville High School,Williamsville CUSD 15,Williamsville,Sangamon,UNIT,MEDIUM,HIGH SCHOOL,505.7,479.1,33.6,43.9,19.6,2.8,Illinois,39.9471073,-89.5488513,900 S Walnut St,62693,Sangamon County,Williamsville,17167,"900 S Walnut St, Williamsville, Illinois, 62693",3701,17167003701,2020,3701,Sangamon County,Illinois,451,62,119,189,81,2808,34,86,475,673,290,794,456,13.7,26.4,41.9,18,1.2,3.1,16.9,24,10.3,28.3,16.2,1500,109773,130727,4173,210,5,3963,95,3894,93.3,0,0,0,0,9,0.2,0,0,0,0,60,1.4,479.1,505.7
4328,5.11E+14,School,New Berlin High School,New Berlin CUSD 16,New Berlin,Sangamon,UNIT,MEDIUM,HIGH SCHOOL,478.9,479.1,36,33.3,29.3,1.3,Illinois,39.7253276,-89.9106632,,62670,Sangamon County,New Berlin,17167,,3500,17167003500,2020,3500,Sangamon County,Illinois,340,78,147,107,8,3453,45,272,867,959,388,593,329,22.9,43.2,31.5,2.4,1.3,7.9,25.1,27.8,11.2,17.2,9.5,2029,64456,77616,5001,31,0.6,4970,99.4,4880,97.6,45,0.9,5,0.1,11,0.2,0,0,0,0,29,0.6,479.1,478.9
4332,5.11E+14,School,Lanphier High School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,HIGH SCHOOL,438.2,424.7,65.3,25.2,8.2,1.4,Illinois,39.8174131,-89.6397294,1300 North 11th Street,62702,Sangamon County,Springfield,17167,"1300 North 11th Street, Springfield, Illinois, 62702",900,17167000900,2020,900,Sangamon County,Illinois,230,44,41,145,0,1755,39,209,496,642,28,255,86,19.1,17.8,63,0,2.2,11.9,28.3,36.6,1.6,14.5,4.9,1261,25688,31330,2657,28,1.1,2629,98.9,1655,62.3,826,31.1,0,0,4,0.2,0,0,10,0.4,134,5,424.7,438.2
4333,5.11E+14,School,Springfield High School,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,HIGH SCHOOL,537.9,528.8,25.9,28.9,35,10.2,Illinois,39.8008387,-89.6611048,101 South Lewis Street,62704,Sangamon County,Springfield,17167,"101 South Lewis Street, Springfield, Illinois, 62704",1300,17167001300,2020,1300,Sangamon County,Illinois,131,23,37,71,0,1191,14,20,363,160,91,293,250,17.6,28.2,54.2,0,1.2,1.7,30.5,13.4,7.6,24.6,21,869,44577,49103,1772,137,7.7,1635,92.3,967,54.6,552,31.2,0,0,32,1.8,0,0,0,0,84,4.7,528.8,537.9
4334,5.11E+14,School,Springfield Southeast High Sch,Springfield SD 186,Springfield,Sangamon,UNIT,LARGE,HIGH SCHOOL,458.4,448.5,57.5,23.6,17.3,1.6,Illinois,39.7787563,-89.6203279,2350 East Ash Street,62703,Sangamon County,Springfield,17167,"2350 East Ash Street, Springfield, Illinois, 62703",2400,17167002400,2020,2400,Sangamon County,Illinois,272,96,62,114,0,2183,186,537,819,333,95,151,62,35.3,22.8,41.9,0,8.5,24.6,37.5,15.3,4.4,6.9,2.8,1325,27098,40930,3184,60,1.9,3124,98.1,1091,34.3,1869,58.7,6,0.2,0,0,0,0,0,0,158,5,448.5,458.4
4364,5.31E+14,School,Havana High School,Havana CUSD 126,Havana,Mason,UNIT,MEDIUM,HIGH SCHOOL,466.8,450,52.5,33.9,13.6,0,Illinois,40.2952697,-90.054122,501 South McKinley Street,62644,Mason County,Havana,17125,"501 South McKinley Street, Havana, Illinois, 62644",956500,17125956500,2020,956500,Mason County,Illinois,145,37,19,72,17,2404,87,142,1038,523,189,318,107,25.5,13.1,49.7,11.7,3.6,5.9,43.2,21.8,7.9,13.2,4.5,1406,44938,54663,3214,11,0.3,3203,99.7,3077,95.7,27,0.8,0,0,0,0,0,0,0,0,99,3.1,450,466.8
4368,5.31E+14,School,Illini Central High School,Illini Central CUSD 189,Mason City,Mason,UNIT,MEDIUM,HIGH SCHOOL,449.5,423.1,66.7,26.2,7.1,0,Illinois,40.1859176,-89.7379958,,N/A,Mason County,N/A,17125,,956700,17125956700,2020,956700,Mason County,Illinois,174,127,17,23,7,1304,17,40,578,275,111,196,87,73,9.8,13.2,4,1.3,3.1,44.3,21.1,8.5,15,6.7,742,70000,98832,1818,28,1.5,1790,98.5,1741,95.8,4,0.2,3,0.2,17,0.9,0,0,0,0,25,1.4,423.1,449.5
4373,5.31E+14,School,Midwest Central High School,Midwest Central CUSD 191,Manito,Mason,UNIT,MEDIUM,HIGH SCHOOL,436.8,433,58,34.1,8,0,Illinois,40.4156375,-89.7814855,910 South Washington Street,61546,Mason County,Manito,17125,"910 South Washington Street, Manito, Illinois, 61546",956300,17125956300,2020,956300,Mason County,Illinois,178,23,55,86,14,1851,100,128,649,433,246,224,71,12.9,30.9,48.3,7.9,5.4,6.9,35.1,23.4,13.3,12.1,3.8,1138,55714,80966,2692,54,2,2638,98,2589,96.2,21,0.8,0,0,0,0,0,0,0,0,28,1,433,436.8
4419,5.31E+14,School,Pekin Community High School,Pekin CSD 303,Pekin,Tazewell,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,472.4,471.3,42.9,35,20,2.2,Illinois,40.5631381,-89.6187991,1903 Court Street,61554,Tazewell County,Pekin,17179,"1903 Court Street, Pekin, Illinois, 61554",21101,17179021101,2020,21101,Tazewell County,Illinois,537,185,206,105,41,4697,44,252,2002,1103,457,615,224,34.5,38.4,19.6,7.6,0.9,5.4,42.6,23.5,9.7,13.1,4.8,2946,42867,53865,6498,124,1.9,6374,98.1,6003,92.4,33,0.5,35,0.5,27,0.4,0,0,0,0,276,4.2,471.3,472.4
4421,5.31E+14,School,Washington Comm High School,Washington CHSD 308,Washington,Tazewell,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,522.8,527.5,20.7,36.2,32.8,10.3,Illinois,40.704325,-89.418425,115 Bondurant Street,61571,Tazewell County,Washington,17179,"115 Bondurant Street, Washington, Illinois, 61571",22300,17179022300,2020,22300,Tazewell County,Illinois,370,0,227,89,54,3741,10,36,712,787,481,1122,593,0,61.4,24.1,14.6,0.3,1,19,21,12.9,30,15.9,2121,98024,102881,6171,107,1.7,6064,98.3,5845,94.7,39,0.6,0,0,180,2.9,0,0,0,0,0,0,527.5,522.8
4423,5.31E+14,School,East Peoria High School,East Peoria CHSD 309,East Peoria,Tazewell,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,454.6,453.1,53,30.2,13.5,3.3,Illinois,40.670677,-89.557874,1401 East Washington Street,61611,Tazewell County,East Peoria,17179,"1401 East Washington Street, East Peoria, Illinois, 61611",20100,17179020100,2020,20100,Tazewell County,Illinois,226,0,52,160,14,1870,34,143,524,539,108,341,181,0,23,70.8,6.2,1.8,7.6,28,28.8,5.8,18.2,9.7,1204,65122,74486,2583,107,4.1,2476,95.9,2336,90.4,77,3,0,0,1,0,0,0,14,0.5,48,1.9,453.1,454.6
4427,5.31E+14,School,Dee-Mack High School,Deer Creek-Mackinaw CUSD 701,Mackinaw,Tazewell,UNIT,MEDIUM,HIGH SCHOOL,493.9,483.9,31.1,45.9,20.3,2.7,Illinois,40.5342809,-89.3539642,401 East 5th Street,61755,Tazewell County,Mackinaw,17179,"401 East 5th Street, Mackinaw, Illinois, 61755",21701,17179021701,2020,21701,Tazewell County,Illinois,362,51,85,148,78,3930,28,89,1073,925,443,980,392,14.1,23.5,40.9,21.5,0.7,2.3,27.3,23.5,11.3,24.9,10,2346,80878,94334,5910,108,1.8,5802,98.2,5716,96.7,2,0,17,0.3,0,0,0,0,0,0,67,1.1,483.9,493.9
4431,5.31E+14,School,Tremont High School,Tremont CUSD 702,Tremont,Tazewell,UNIT,MEDIUM,HIGH SCHOOL,520.9,494.2,34.4,33.3,28,4.3,Illinois,40.5278107,-89.4966674,400 West Pearl Street,61568,Tazewell County,Tremont,17179,"400 West Pearl Street, Tremont, Illinois, 61568",21702,17179021702,2020,21702,Tazewell County,Illinois,428,64,215,106,43,3872,40,128,1118,996,510,769,311,15,50.2,24.8,10,1,3.3,28.9,25.7,13.2,19.9,8,2188,71339,101630,5565,177,3.2,5388,96.8,5295,95.1,0,0,28,0.5,10,0.2,0,0,0,0,55,1,494.2,520.9
4435,5.31E+14,School,Delavan High School,Delavan CUSD 703,Delavan,Tazewell,UNIT,SMALL,HIGH SCHOOL,492.4,475.8,26.3,57.9,15.8,0,Illinois,40.3661727,-89.5486977,907 South Locust Street,61734,Tazewell County,Delavan,17179,"907 South Locust Street, Delavan, Illinois, 61734",21900,17179021900,2020,21900,Tazewell County,Illinois,353,63,90,116,84,3104,60,108,1143,808,330,504,151,17.8,25.5,32.9,23.8,1.9,3.5,36.8,26,10.6,16.2,4.9,1757,68586,78889,4696,262,5.6,4434,94.4,4399,93.7,8,0.2,12,0.3,10,0.2,0,0,0,0,5,0.1,475.8,492.4
4439,5.31E+14,School,Morton High School,Morton CUSD 709,Morton,Tazewell,UNIT,LARGE,HIGH SCHOOL,536.5,531.6,23.4,24.2,42.6,9.8,Illinois,40.612291,-89.453645,350 North Illinois Avenue,61550,Tazewell County,Morton,17179,"350 North Illinois Avenue, Morton, Illinois, 61550",21605,17179021605,2020,21605,Tazewell County,Illinois,128,8,13,96,11,1805,7,19,393,444,290,515,137,6.3,10.2,75,8.6,0.4,1.1,21.8,24.6,16.1,28.5,7.6,1084,81667,82589,2691,70,2.6,2621,97.4,2480,92.2,74,2.7,0,0,41,1.5,4,0.1,0,0,22,0.8,531.6,536.5
4450,5.31E+14,School,Fieldcrest High School,Fieldcrest CUSD 6,Minonk,Woodford,UNIT,MEDIUM,HIGH SCHOOL,488.6,486.9,35.6,37.3,25.4,1.7,Illinois,40.9021757,-89.0282705,1 Dornbush Drive,61760,Woodford County,Minonk,17203,"1 Dornbush Drive, Minonk, Illinois, 61760",30200,17203030200,2020,30200,Woodford County,Illinois,267,32,126,82,27,1892,18,84,761,488,218,239,84,12,47.2,30.7,10.1,1,4.4,40.2,25.8,11.5,12.6,4.4,1189,65257,76080,2923,4,0.1,2919,99.9,2891,98.9,16,0.5,0,0,6,0.2,0,0,0,0,6,0.2,486.9,488.6
4455,5.31E+14,School,El Paso-Gridley High School,El Paso-Gridley CUSD 11,El Paso,Woodford,UNIT,MEDIUM,HIGH SCHOOL,521.6,497.1,32.3,38.4,26.3,3,Illinois,40.7444565,-89.0188231,600 North Elm Street,61738,Woodford County,El Paso,17203,"600 North Elm Street, El Paso, Illinois, 61738",30700,17203030700,2020,30700,Woodford County,Illinois,372,43,148,149,32,2784,40,168,1110,570,265,484,147,11.6,39.8,40.1,8.6,1.4,6,39.9,20.5,9.5,17.4,5.3,1531,68063,97062,4145,36,0.9,4109,99.1,4010,96.7,46,1.1,5,0.1,5,0.1,0,0,0,0,43,1,497.1,521.6
4460,5.31E+14,School,Lowpoint-Washburn Jr Sr High S,Lowpoint-Washburn CUSD 21,Washburn,Woodford,UNIT,SMALL,HIGH SCHOOL,420.7,421.4,64.3,35.7,0,0,Illinois,40.9160779,-89.2847251,,N/A,Woodford County,N/A,17203,,30100,17203030100,2020,30100,Woodford County,Illinois,170,14,36,93,27,1714,73,81,661,378,169,207,145,8.2,21.2,54.7,15.9,4.3,4.7,38.6,22.1,9.9,12.1,8.5,1003,66584,74544,2495,35,1.4,2460,98.6,2439,97.8,0,0,6,0.2,0,0,0,0,0,0,15,0.6,421.4,420.7
4463,5.31E+14,School,Roanoke-Benson High School,Roanoke Benson CUSD 60,Roanoke,Woodford,UNIT,MEDIUM,HIGH SCHOOL,510.3,496.8,34.2,28.9,31.6,5.3,Illinois,40.8013438,-89.1990869,208 West High Street,61561,Woodford County,Roanoke,17203,"208 West High Street, Roanoke, Illinois, 61561",30300,17203030300,2020,30300,Woodford County,Illinois,157,0,50,63,44,1823,23,59,735,427,206,301,72,0,31.8,40.1,28,1.3,3.2,40.3,23.4,11.3,16.5,3.9,978,68571,78624,2626,173,6.6,2453,93.4,2433,92.7,6,0.2,0,0,0,0,0,0,0,0,14,0.5,496.8,510.3
4470,5.31E+14,School,Metamora High School,County of Woodford School,Metamora,Woodford,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,522.1,526.6,24.3,28,38.3,9.5,Illinois,40.7946741,-89.3639219,101 West Madison Street,61548,Woodford County,Metamora,17203,"101 West Madison Street, Metamora, Illinois, 61548",30400,17203030400,2020,30400,Woodford County,Illinois,412,0,130,251,31,3809,71,127,862,869,320,1044,516,0,31.6,60.9,7.5,1.9,3.3,22.6,22.8,8.4,27.4,13.5,2181,83832,104773,5555,47,0.8,5508,99.2,5323,95.8,19,0.3,0,0,74,1.3,0,0,0,0,92,1.7,526.6,522.1
4472,5.31E+14,School,Eureka High School,Eureka CUD 140,Eureka,Woodford,UNIT,MEDIUM,HIGH SCHOOL,539.3,537.4,15.2,33.3,45.5,6.1,Illinois,40.7188989,-89.2745685,200 West Cruger Avenue,61530,Woodford County,Eureka,17203,"200 West Cruger Avenue, Eureka, Illinois, 61530",30601,17203030601,2020,30601,Woodford County,Illinois,968,15,203,608,142,4116,71,178,1339,796,339,951,442,1.5,21,62.8,14.7,1.7,4.3,32.5,19.3,8.2,23.1,10.7,2511,52382,76168,6374,294,4.6,6080,95.4,5850,91.8,94,1.5,0,0,8,0.1,0,0,0,0,128,2,537.4,539.3
4481,5.41E+14,School,Westville High School,Westville CUSD 2,Westville,Vermilion,UNIT,MEDIUM,HIGH SCHOOL,445.4,418.9,68.9,24.4,6.7,0,Illinois,40.0519171,-87.6393747,918 North State Street,61883,Vermilion County,Westville,17183,"918 North State Street, Westville, Illinois, 61883",10600,17183010600,2020,10600,Vermilion County,Illinois,229,27,124,75,3,2655,97,123,1126,616,326,288,79,11.8,54.1,32.8,1.3,3.7,4.6,42.4,23.2,12.3,10.8,3,1597,46910,57640,4012,84,2.1,3928,97.9,3795,94.6,32,0.8,0,0,29,0.7,0,0,0,0,72,1.8,418.9,445.4
4485,5.41E+14,School,Georgetown-Ridge Farm High Sch,Georgetown-Ridge Farm CUD 4,Georgetown,Vermilion,UNIT,MEDIUM,HIGH SCHOOL,443.5,451,49,39.2,11.8,0,Illinois,39.972451,-87.6402325,500 West Mulberry Street,61846,Vermilion County,Georgetown,17183,"500 West Mulberry Street, Georgetown, Illinois, 61846",11000,17183011000,2020,11000,Vermilion County,Illinois,365,23,156,176,10,2868,0,144,1488,573,232,351,80,6.3,42.7,48.2,2.7,0,5,51.9,20,8.1,12.2,2.8,1756,48421,61196,3996,26,0.7,3970,99.3,3639,91.1,285,7.1,0,0,0,0,0,0,0,0,46,1.2,451,443.5
4493,5.41E+14,School,Hoopeston Area High School,Hoopeston Area CUSD 11,Hoopeston,Vermilion,UNIT,MEDIUM,HIGH SCHOOL,458.4,453.9,54.2,26.5,19.3,0,Illinois,40.4583053,-87.6632537,615 East Orange Street,60942,Vermilion County,Hoopeston,17183,"615 East Orange Street, Hoopeston, Illinois, 60942",10200,17183010200,2020,10200,Vermilion County,Illinois,479,31,323,111,14,3760,200,477,1940,676,278,156,33,6.5,67.4,23.2,2.9,5.3,12.7,51.6,18,7.4,4.1,0.9,2185,35820,53935,5310,537,10.1,4773,89.9,4452,83.8,113,2.1,63,1.2,145,2.7,0,0,0,0,0,0,453.9,458.4
4500,5.41E+14,School,Oakwood High School,Oakwood CUSD 76,Fithian,Vermilion,UNIT,MEDIUM,HIGH SCHOOL,461.1,464.8,44.4,38.1,17.5,0,Illinois,40.1130751,-87.8281417,5870 U.S. 150,61844,Vermilion County,Fithian,17183,"5870 U.S. 150, Fithian, Illinois, 61844",10800,17183010800,2020,10800,Vermilion County,Illinois,190,6,85,99,0,2219,25,84,918,475,335,225,157,3.2,44.7,52.1,0,1.1,3.8,41.4,21.4,15.1,10.1,7.1,1294,60000,75116,3302,97,2.9,3205,97.1,3183,96.4,10,0.3,2,0.1,0,0,0,0,0,0,10,0.3,464.8,461.1
4504,5.41E+14,School,Danville High School,Danville CCSD 118,Danville,Vermilion,UNIT,LARGE,HIGH SCHOOL,434.9,415.7,71,24.2,4.4,0.4,Illinois,40.138315,-87.6266591,202 East Fairchild Street,61832,Vermilion County,Danville,17183,"202 East Fairchild Street, Danville, Illinois, 61832",600,17183000600,2020,600,Vermilion County,Illinois,318,92,156,70,0,1334,37,230,563,308,71,87,38,28.9,49.1,22,0,2.8,17.2,42.2,23.1,5.3,6.5,2.8,898,29191,32666,2425,305,12.6,2120,87.4,1302,53.7,790,32.6,0,0,0,0,0,0,0,0,28,1.2,415.7,434.9
4515,5.41E+14,School,Armstrong High School,Armstrong Twp HSD 225,Armstrong,Vermilion,HIGH SCHOOL,SMALL,HIGH SCHOOL,474.3,447.1,53.6,39.3,7.1,0,Illinois,40.3054611,-87.8801482,30474 Smith Street,61812,Vermilion County,Armstrong,17183,"30474 Smith Street, Armstrong, Illinois, 61812",10100,17183010100,2020,10100,Vermilion County,Illinois,208,32,70,105,1,1965,33,139,669,494,259,287,84,15.4,33.7,50.5,0.5,1.7,7.1,34,25.1,13.2,14.6,4.3,1174,57500,79336,3105,267,8.6,2838,91.4,2795,90,0,0,0,0,26,0.8,3,0.1,0,0,14,0.5,447.1,474.3
4517,5.41E+14,School,Salt Fork High School,Salt Fork Community Unit Distr,Catlin,Vermilion,UNIT,MEDIUM,HIGH SCHOOL,461.5,441.5,53.2,40.4,6.4,0,Illinois,40.0661911,-87.7093711,701 West Vermilion Street,61817,Vermilion County,Catlin,17183,"701 West Vermilion Street, Catlin, Illinois, 61817",10702,17183010702,2020,10702,Vermilion County,Illinois,277,43,79,121,34,2004,48,69,602,502,240,326,217,15.5,28.5,43.7,12.3,2.4,3.4,30,25,12,16.3,10.8,1234,52750,64720,2758,70,2.5,2688,97.5,2647,96,34,1.2,0,0,0,0,0,0,0,0,7,0.3,441.5,461.5
4522,5.41E+14,School,Bismarck Henning Rossville Alv,Bismarck Henning Rossville Alv,Bismarck,Vermilion,HIGH SCHOOL,,HIGH SCHOOL,480.6,476.8,34.5,51.2,13.1,1.2,Illinois,40.2626552,-87.6175732,17268 East 2750 North Road,61814,Vermilion County,Bismarck,17183,"17268 East 2750 North Road, Bismarck, Illinois, 61814",10400,17183010400,2020,10400,Vermilion County,Illinois,93,7,40,40,6,1443,8,28,584,285,251,164,123,7.5,43,43,6.5,0.6,1.9,40.5,19.8,17.4,11.4,8.5,804,64565,73809,2166,31,1.4,2135,98.6,2069,95.5,29,1.3,0,0,17,0.8,0,0,0,0,20,0.9,476.8,480.6
4619,56099200U260001,School,Beecher High School,Beecher CUSD 200U,Beecher,Will,UNIT,MEDIUM,HIGH SCHOOL,506.1,466.4,43,39,16,2,Illinois,41.3451874,-87.6230343,538 Miller Street,60401,Will County,Beecher,17197,"538 Miller Street, Beecher, Illinois, 60401",883902,17197883902,2020,883902,Will County,Illinois,522,54,174,225,69,4289,91,225,1783,924,499,473,294,10.3,33.3,43.1,13.2,2.1,5.2,41.6,21.5,11.6,11,6.9,2250,94912,95942,6303,550,8.7,5753,91.3,5707,90.5,20,0.3,4,0.1,0,0,0,0,0,0,22,0.3,466.4,506.1
4623,56099201U260001,School,Crete-Monee High School,Crete Monee CUSD 201U,Crete,Will,UNIT,LARGE,HIGH SCHOOL,448.7,426.2,65.5,25.9,7.9,0.6,Illinois,40.6331249,-89.3985283,,N/A,Tazewell County,N/A,17179,,21701,17179021701,2020,21701,Tazewell County,Illinois,362,51,85,148,78,3930,28,89,1073,925,443,980,392,14.1,23.5,40.9,21.5,0.7,2.3,27.3,23.5,11.3,24.9,10,2346,80878,94334,5910,108,1.8,5802,98.2,5716,96.7,2,0,17,0.3,0,0,0,0,0,0,67,1.1,426.2,448.7
4632,5.61E+14,School,Plainfield High School,Plainfield SD 202,Plainfield,Will,UNIT,LARGE,HIGH SCHOOL,492.4,485.5,38.6,35.7,20.1,5.7,Illinois,41.601725,-88.206289,24120 Fort Beggs Drive,60544,Will County,Plainfield,17197,"24120 Fort Beggs Drive, Plainfield, Illinois, 60544",880422,17197880422,2020,880421,Will County,Illinois,368,71,57,197,43,2684,8,35,456,628,439,614,504,19.3,15.5,53.5,11.7,0.3,1.3,17,23.4,16.4,22.9,18.8,1384,121614,131853,4275,140,3.3,4135,96.7,3617,84.6,173,4,0,0,270,6.3,0,0,0,0,75,1.8,485.5,492.4
4633,5.61E+14,School,Plainfield South High School,Plainfield SD 202,Plainfield,Will,UNIT,LARGE,HIGH SCHOOL,481.4,473.2,41.7,35.9,19.7,2.7,Illinois,41.5625075,-88.2718742,7800 Caton Farm Road,60586,Kendall County,Plainfield,17093,"7800 Caton Farm Road, Plainfield, Illinois, 60586",890701,17093890701,2020,890701,Kendall County,Illinois,385,58,243,84,0,2788,226,286,309,749,85,826,307,15.1,63.1,21.8,0,8.1,10.3,11.1,26.9,3,29.6,11,1479,105817,102088,4799,958,20,3841,80,2616,54.5,750,15.6,0,0,431,9,0,0,0,0,44,0.9,473.2,481.4
4634,5.61E+14,School,Plainfield North High School,Plainfield SD 202,Plainfield,Will,UNIT,LARGE,HIGH SCHOOL,522.6,523.5,24.5,33.3,32.5,9.7,Illinois,41.6642321,-88.2206869,12005 248th Avenue,60585,Will County,Plainfield,17197,"12005 248th Avenue, Plainfield, Illinois, 60585",880321,17197880321,2020,880320,Will County,Illinois,233,22,116,73,22,3066,53,11,327,406,291,1155,823,9.4,49.8,31.3,9.4,1.7,0.4,10.7,13.2,9.5,37.7,26.8,1569,91045,124275,4637,347,7.5,4290,92.5,2444,52.7,919,19.8,0,0,751,16.2,66,1.4,0,0,110,2.4,523.5,522.6
4635,5.61E+14,School,Plainfield East High School,Plainfield SD 202,Plainfield,Will,UNIT,LARGE,HIGH SCHOOL,516.7,512.3,29.3,33.6,28.6,8.5,Illinois,41.6647599,-88.1747279,12001 Naperville Road,60585,Will County,Plainfield,17197,"12001 Naperville Road, Plainfield, Illinois, 60585",880317,17197880317,2020,880317,Will County,Illinois,259,43,43,112,61,3374,65,71,448,532,272,930,1056,16.6,16.6,43.2,23.6,1.9,2.1,13.3,15.8,8.1,27.6,31.3,1570,138750,181818,5191,518,10,4673,90,2776,53.5,717,13.8,0,0,1072,20.7,0,0,0,0,108,2.1,512.3,516.7
4664,5.61E+14,School,Joliet Central High School,Joliet Twp HSD 204,Joliet,Will,HIGH SCHOOL,LARGE,HIGH SCHOOL,450.7,437.6,60.9,28.4,10,0.7,Illinois,41.5256805,-88.0751192,201 East Jefferson Street,60432,Will County,Joliet,17197,"201 East Jefferson Street, Joliet, Illinois, 60432",882000,17197882000,2020,882000,Will County,Illinois,374,92,220,62,0,1708,270,264,707,352,60,35,20,24.6,58.8,16.6,0,15.8,15.5,41.4,20.6,3.5,2,1.2,678,32212,40379,2550,1216,47.7,1334,52.3,383,15,829,32.5,7,0.3,8,0.3,0,0,0,0,107,4.2,437.6,450.7
4665,5.61E+14,School,Joliet West High School,Joliet Twp HSD 204,Joliet,Will,HIGH SCHOOL,LARGE,HIGH SCHOOL,476.6,465,45.4,35.2,17.6,1.8,Illinois,41.5285745,-88.1259821,401 North Larkin Avenue,60435,Will County,Joliet,17197,"401 North Larkin Avenue, Joliet, Illinois, 60435",881601,17197881601,2020,881601,Will County,Illinois,297,27,107,141,22,1479,36,105,576,425,56,198,83,9.1,36,47.5,7.4,2.4,7.1,38.9,28.7,3.8,13.4,5.6,906,65694,77159,2148,538,25,1610,75,1434,66.8,136,6.3,0,0,40,1.9,0,0,0,0,0,0,465,476.6
