School Name,District Name,Reading/Writing Score,Math Scores,Grads_Mskd,Exnees_Mskd,Part_Rate,Crit_Mskd,Above_Crit_Rate,TSI_Both_Mskd,Above_TSI_Both_Rate,state_name_x,latitude,longitude,address,zip_code,county_name_x,city_name,county_code,Street Address,Tract,unique_id,year,tract_number,county_name_y,state_name_y,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)",Total number of households,Median household income (dollars),Mean household income (dollars),Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage),RW Scores
C E King H S,Sheldon ISD,439,440,<525,<500,95.3,<25,3.3,<75,10.7,Texas,29.8790494,-95.1993928,11433 East Sam Houston Parkway North,77044,Harris County,Houston,48201,"11433 East Sam Houston Parkway North, Houston, Texas, 77044",232305,48201232305,2019,232305,Harris County,Texas,1462,318,738,406,0,5762,663,857,1707,1139,603,621,172,21.8,50.5,27.8,0,11.5,14.9,29.6,19.8,10.5,10.8,3,2572,73922,76290,10145,5854,57.7,4291,42.3,238,2.3,3779,37.2,0,0,20,0.2,201,2,0,0,53,0.5,439
Hargrave H S,Huffman ISD,535,522,239,125,52.3,25,20,52,41.6,Texas,30.0416835,-95.0596841,25400 Willy Lane,77336,Harris County,Huffman,48201,"25400 Willy Lane, Huffman, Texas, 77336",251702,48201251702,2019,251702,Harris County,Texas,413,0,176,237,0,2222,0,126,541,919,237,311,88,0,42.6,57.4,0,0,5.7,24.3,41.4,10.7,14,4,1336,46514,76703,3886,980,25.2,2906,74.8,2530,65.1,189,4.9,0,0,0,0,0,0,0,0,187,4.8,535
Marshall H S,Marshall ISD,533,505,<300,<25,5.4,<25,20,<25,26.7,Texas,32.5305504,-94.3537833,1900 Maverick Drive,75670,Harrison County,Marshall,48203,"1900 Maverick Drive, Marshall, Texas, 75670",20501,48203020501,2019,20501,Harrison County,Texas,327,14,129,139,45,2387,209,356,862,489,61,357,53,4.3,39.4,42.5,13.8,8.8,14.9,36.1,20.5,2.6,15,2.2,1267,55583,59722,3556,1852,52.1,1704,47.9,716,20.1,952,26.8,14,0.4,1,0,0,0,0,0,21,0.6,533
Waskom H S,Waskom ISD,,,<100,<25,1.1,<25,,<25,100,Texas,32.4775439,-94.0616698,255 School Avenue,75692,Harrison County,Waskom,48203,"255 School Avenue, Waskom, Texas, 75692",20106,48203020106,2019,20106,Harrison County,Texas,177,85,21,71,0,2370,85,278,807,696,88,308,108,48,11.9,40.1,0,3.6,11.7,34.1,29.4,3.7,13,4.6,1071,55563,59862,3377,200,5.9,3177,94.1,2485,73.6,474,14,20,0.6,0,0,0,0,24,0.7,174,5.2,0
Hallsville H S,Hallsville ISD,547,544,<375,<150,37.1,<50,30.1,<100,55.9,Texas,32.517335,-94.59211,616 Cal Young Road,75650,Harrison County,Hallsville,48203,"616 Cal Young Road, Hallsville, Texas, 75650",20605,48203020605,2019,20605,Harrison County,Texas,413,80,139,136,58,4352,240,268,1244,1195,506,748,151,19.4,33.7,32.9,14,5.5,6.2,28.6,27.5,11.6,17.2,3.5,2361,71250,77931,6123,575,9.4,5548,90.6,4891,79.9,504,8.2,43,0.7,0,0,0,0,0,0,110,1.8,547
Texas Virtual Academy At Hallsvill,Hallsville ISD,525,487,<325,<25,6.4,<25,,<25,30,Texas,32.4985611,-94.6037231,,N/A,Harrison County,N/A,48203,,20603,48203020603,2019,20603,Harrison County,Texas,275,14,167,76,18,4178,179,135,1130,1173,391,700,470,5.1,60.7,27.6,6.5,4.3,3.2,27,28.1,9.4,16.8,11.2,2226,80601,95988,6554,530,8.1,6024,91.9,5507,84,413,6.3,52,0.8,44,0.7,0,0,0,0,8,0.1,525
Harleton H S,Harleton ISD,,,<50,<25,2.4,<25,,<25,,Texas,32.657304,-94.5830789,,N/A,Harrison County,N/A,48203,,20201,48203020201,2019,20201,Harrison County,Texas,314,36,151,127,0,2405,70,156,1007,636,152,234,150,11.5,48.1,40.4,0,2.9,6.5,41.9,26.4,6.3,9.7,6.2,1445,54236,77194,3472,12,0.3,3460,99.7,3312,95.4,103,3,10,0.3,21,0.6,0,0,0,0,14,0.4,0
Elysian Fields H S,Elysian Fields ISD,,,<75,<25,1.6,<25,,<25,,Texas,32.3346917,-94.1104449,,N/A,Panola County,N/A,48365,,950100,48365950100,2019,950100,Panola County,Texas,414,142,143,122,7,2939,79,522,1110,794,266,148,20,34.3,34.5,29.5,1.7,2.7,17.8,37.8,27,9.1,5,0.7,1551,40208,60539,4223,113,2.7,4110,97.3,2825,66.9,1268,30,0,0,17,0.4,0,0,0,0,0,0,0
Channing School,Channing ISD,505,480,<25,<25,16.7,<25,,<25,,Texas,35.6829164,-102.3367287,900 Greenwood Avenue,79018,Hartley County,Channing,48205,"900 Greenwood Avenue, Channing, Texas, 79018",950200,48205950200,2019,950200,Hartley County,Texas,261,33,89,35,104,4127,267,387,1564,894,144,491,380,12.6,34.1,13.4,39.8,6.5,9.4,37.9,21.7,3.5,11.9,9.2,1691,53722,73890,5588,1500,26.8,4088,73.2,3347,59.9,399,7.1,22,0.4,46,0.8,0,0,35,0.6,239,4.3,505
Hartley School,Hartley ISD,,,<25,<25,10,<25,100,<25,100,Texas,35.8801534,-102.4008232,901 Johnson Street,79044,Hartley County,Hartley,48205,"901 Johnson Street, Hartley, Texas, 79044",950200,48205950200,2019,950200,Hartley County,Texas,261,33,89,35,104,4127,267,387,1564,894,144,491,380,12.6,34.1,13.4,39.8,6.5,9.4,37.9,21.7,3.5,11.9,9.2,1691,53722,73890,5588,1500,26.8,4088,73.2,3347,59.9,399,7.1,22,0.4,46,0.8,0,0,35,0.6,239,4.3,0
Haskell H S,Haskell CISD,516,503,<50,<25,56.1,<25,4.3,<25,43.5,Texas,33.1634127,-99.7332635,600 North Avenue East,79521,Haskell County,Haskell,48207,"600 North Avenue East, Haskell, Texas, 79521",950300,48207950300,2019,950300,Haskell County,Texas,474,268,91,91,24,2446,369,319,815,390,159,183,211,56.5,19.2,19.2,5.1,15.1,13,33.3,15.9,6.5,7.5,8.6,1215,54920,79656,3532,1064,30.1,2468,69.9,2253,63.8,158,4.5,0,0,7,0.2,0,0,0,0,50,1.4,516
Rule School,Rule ISD,532,535,<25,<25,60,<25,16.7,<25,33.3,Texas,33.1786667,-99.8945595,1100 Union Avenue,79547,Haskell County,Rule,48207,"1100 Union Avenue, Rule, Texas, 79547",950400,48207950400,2019,950400,Haskell County,Texas,188,55,93,33,7,1547,211,134,530,343,58,206,65,29.3,49.5,17.6,3.7,13.6,8.7,34.3,22.2,3.7,13.3,4.2,947,39583,55291,2179,572,26.3,1607,73.7,1420,65.2,83,3.8,40,1.8,2,0.1,0,0,10,0.5,52,2.4,532
Katherine Anne Porter School,Katherine Anne Porter School,591,525,<75,<25,24,<25,41.7,<25,41.7,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2019,950100,Runnels County,Texas,94,45,31,18,0,925,49,26,298,206,66,252,28,47.9,33,19.1,0,5.3,2.8,32.2,22.3,7.1,27.2,3,518,58182,84798,1210,172,14.2,1038,85.8,978,80.8,32,2.6,0,0,0,0,0,0,0,0,28,2.3,591
Ki Charter Academy,Ki Charter Academy,,,<25,<25,100,<25,,<25,,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2019,950100,Runnels County,Texas,94,45,31,18,0,925,49,26,298,206,66,252,28,47.9,33,19.1,0,5.3,2.8,32.2,22.3,7.1,27.2,3,518,58182,84798,1210,172,14.2,1038,85.8,978,80.8,32,2.6,0,0,0,0,0,0,0,0,28,2.3,0
San Marcos H S,San Marcos CISD,467,466,<525,<525,99.6,<50,9.3,<125,21.9,Texas,29.823653,-97.9501212,2601 Rattler Road,78666,Hays County,San Marcos,48209,"2601 Rattler Road, San Marcos, Texas, 78666",10402,48209010402,2019,10402,Hays County,Texas,2030,276,142,1397,215,3757,106,352,1327,676,320,607,369,13.6,7,68.8,10.6,2.8,9.4,35.3,18,8.5,16.2,9.8,2600,61963,70899,7116,3709,52.1,3407,47.9,2741,38.5,213,3,0,0,229,3.2,0,0,0,0,224,3.1,467
Dripping Springs H S,Dripping Springs ISD,600,594,441,324,73.5,174,53.7,250,77.2,Texas,30.1968713,-98.1009382,940 U.S. 290,78620,Hays County,Dripping Springs,48209,"940 U.S. 290, Dripping Springs, Texas, 78620",10817,48209010817,2019,10817,Hays County,Texas,460,69,284,79,28,2669,180,227,721,502,171,657,211,15,61.7,17.2,6.1,6.7,8.5,27,18.8,6.4,24.6,7.9,1465,81776,119486,4161,1454,34.9,2707,65.1,2530,60.8,0,0,0,0,18,0.4,0,0,33,0.8,126,3,600
Wimberley H S,Wimberley ISD,590,575,169,119,70.4,53,44.5,84,70.6,Texas,30.0050435,-98.1171275,100 Carney Lane,78676,Hays County,Wimberley,48209,"100 Carney Lane, Wimberley, Texas, 78676",10810,48209010810,2019,10810,Hays County,Texas,137,49,79,9,0,1997,21,116,417,557,105,433,348,35.8,57.7,6.6,0,1.1,5.8,20.9,27.9,5.3,21.7,17.4,1188,66111,87050,2409,131,5.4,2278,94.6,2269,94.2,0,0,0,0,0,0,0,0,0,0,9,0.4,590
Jack C Hays H S,Hays CISD,549,535,612,375,61.3,107,28.5,175,46.7,Texas,30.0503734,-97.8690424,Jack C Hays Trail,N/A,Hays County,N/A,48209,"Jack C Hays Trail, N/A, Texas, N/A",10915,48209010915,2019,10915,Hays County,Texas,332,74,27,206,25,5107,197,111,591,740,359,2372,737,22.3,8.1,62,7.5,3.9,2.2,11.6,14.5,7,46.4,14.4,2675,108715,118275,8758,2247,25.7,6511,74.3,5780,66,17,0.2,0,0,222,2.5,0,0,125,1.4,367,4.2,549
Live Oak Academy,Hays CISD,516,482,<225,<50,11.5,<25,12,<25,20,Texas,30.0299758,-97.8896255,4820 Jack C Hays Trail,78610,Hays County,Buda,48209,"4820 Jack C Hays Trail, Buda, Texas, 78610",10914,48209010914,2019,10914,Hays County,Texas,342,75,120,60,87,1667,2,0,473,321,191,460,220,21.9,35.1,17.5,25.4,0.1,0,28.4,19.3,11.5,27.6,13.2,864,125673,147375,2383,781,32.8,1602,67.2,1578,66.2,0,0,1,0,3,0.1,0,0,0,0,20,0.8,516
Lehman H S,Hays CISD,520,505,<550,<300,53,<50,16.3,<100,34.3,Texas,29.9951724,-97.8481087,1700 Lehman Road,78640,Hays County,Kyle,48209,"1700 Lehman Road, Kyle, Texas, 78640",10916,48209010916,2019,10916,Hays County,Texas,887,163,451,273,0,3810,234,371,1059,950,142,752,302,18.4,50.8,30.8,0,6.1,9.7,27.8,24.9,3.7,19.7,7.9,1934,74798,80001,6354,3474,54.7,2880,45.3,2490,39.2,166,2.6,13,0.2,75,1.2,0,0,0,0,136,2.1,520
Canadian H S,Canadian ISD,600,560,<75,<25,6.1,<25,50,<25,75,Texas,35.9086722,-100.3855644,621 South 5th Street,79014,Hemphill County,Canadian,48211,"621 South 5th Street, Canadian, Texas, 79014",950300,48211950300,2019,950300,Hemphill County,Texas,361,56,112,193,0,2407,267,160,879,470,134,392,105,15.5,31,53.5,0,11.1,6.6,36.5,19.5,5.6,16.3,4.4,1356,59605,95981,3901,1445,37,2456,63,2385,61.1,9,0.2,0,0,0,0,0,0,0,0,62,1.6,600
Athens H S,Athens ISD,526,510,197,69,35,15,21.7,23,33.3,Texas,32.2006568,-95.8453602,708 East College Street,75751,Henderson County,Athens,48213,"708 East College Street, Athens, Texas, 75751",951300,48213951300,2019,951300,Henderson County,Texas,533,107,179,218,29,3923,94,267,1454,726,259,703,420,20.1,33.6,40.9,5.4,2.4,6.8,37.1,18.5,6.6,17.9,10.7,2148,46105,72810,5848,911,15.6,4937,84.4,3606,61.7,1056,18.1,5,0.1,231,4,5,0.1,0,0,34,0.6,526
Brownsboro H S,Brownsboro ISD,523,500,191,80,41.9,10,12.5,25,31.3,Texas,32.300428,-95.6228228,13942 Texas 31,75756,Henderson County,Brownsboro,48213,"13942 Texas 31, Brownsboro, Texas, 75756",950201,48213950201,2019,950201,Henderson County,Texas,189,8,68,113,0,1486,47,124,611,307,160,129,108,4.2,36,59.8,0,3.2,8.3,41.1,20.7,10.8,8.7,7.3,798,68333,88231,2585,647,25,1938,75,1800,69.6,110,4.3,0,0,0,0,0,0,5,0.2,23,0.9,523
Cross Roads H S,Cross Roads ISD,499,481,<50,<25,24.3,<25,11.1,<25,11.1,Texas,32.0515924,-95.9668505,14434 Farm to Market 59,75148,Henderson County,Malakoff,48213,"14434 Farm to Market 59, Malakoff, Texas, 75148",951101,48213951101,2019,951101,Henderson County,Texas,45,0,45,0,0,1137,8,89,400,240,195,109,96,0,100,0,0,0.7,7.8,35.2,21.1,17.2,9.6,8.4,633,52413,60317,1518,0,0,1518,100,1343,88.5,0,0,0,0,0,0,0,0,0,0,175,11.5,499
Eustace H S,Eustace ISD,582,550,<100,<25,12.1,<25,45.5,<25,81.8,Texas,32.2995872,-96.0076731,350 Farm to Market 316 South,75124,Henderson County,Eustace,48213,"350 Farm to Market 316 South, Eustace, Texas, 75124",950500,48213950500,2019,950500,Henderson County,Texas,202,26,65,111,0,1871,65,186,772,413,231,72,132,12.9,32.2,55,0,3.5,9.9,41.3,22.1,12.3,3.8,7.1,1078,35000,59669,2741,305,11.1,2436,88.9,2228,81.3,138,5,0,0,30,1.1,0,0,0,0,40,1.5,582
Malakoff H S,Malakoff ISD,517,505,<100,<25,22.4,<25,4.5,<25,36.4,Texas,32.1754206,-96.0298543,14701 Farm to Market Road 3062,75148,Henderson County,Malakoff,48213,"14701 Farm to Market Road 3062, Malakoff, Texas, 75148",951000,48213951000,2019,951000,Henderson County,Texas,215,34,59,103,19,1415,54,161,586,427,55,101,31,15.8,27.4,47.9,8.8,3.8,11.4,41.4,30.2,3.9,7.1,2.2,764,40200,47285,2215,444,20,1771,80,1299,58.6,415,18.7,20,0.9,0,0,0,0,7,0.3,30,1.4,517
Trinidad School,Trinidad ISD,510,520,<25,<25,14.3,<25,,<25,,Texas,32.1310574,-96.0785104,,N/A,Henderson County,N/A,48213,,950902,48213950902,2019,950902,Henderson County,Texas,187,62,46,76,3,1571,96,97,402,406,186,235,149,33.2,24.6,40.6,1.6,6.1,6.2,25.6,25.8,11.8,15,9.5,999,45742,60618,2223,110,4.9,2113,95.1,1574,70.8,409,18.4,8,0.4,8,0.4,0,0,39,1.8,75,3.4,510
Lapoynor H S,Lapoynor ISD,515,481,<50,<25,71,<25,4.5,<25,18.2,Texas,32.0962497,-95.6385085,13155 U.S. 175,75770,Henderson County,LaRue,48213,"13155 U.S. 175, LaRue, Texas, 75770",951402,48213951402,2019,951402,Henderson County,Texas,132,6,67,15,44,1537,0,139,449,447,144,209,149,4.5,50.8,11.4,33.3,0,9,29.2,29.1,9.4,13.6,9.7,823,72109,94105,2077,140,6.7,1937,93.3,1792,86.3,28,1.3,42,2,43,2.1,0,0,0,0,32,1.5,515
Midvalley Academy-McAllen Charter,Triumph Public High Schools-Rio Gr,,,<75,<25,1.8,<25,,<25,,Texas,26.2034071,-98.2300124,,N/A,Hidalgo County,McAllen,48215,,21002,48215021002,2019,21002,Hidalgo County,Texas,114,39,31,44,0,1313,299,178,223,175,180,178,80,34.2,27.2,38.6,0,22.8,13.6,17,13.3,13.7,13.6,6.1,729,23125,37036,1765,1451,82.2,314,17.8,279,15.8,18,1,0,0,0,0,0,0,0,0,17,1,0
Idea College Prep,Idea Public Schools,560,538,<100,<25,6,<25,40,<25,40,Texas,33.4560575,-94.0673006,4001 Summerhill Road,75503,Bowie County,Texarkana,48037,"4001 Summerhill Road, Texarkana, Texas, 75503",10700,48037010700,2019,10700,Bowie County,Texas,363,105,112,146,0,3279,46,193,697,1005,513,552,273,28.9,30.9,40.2,0,1.4,5.9,21.3,30.6,15.6,16.8,8.3,2127,44888,59578,4893,454,9.3,4439,90.7,2413,49.3,1886,38.5,0,0,0,0,0,0,0,0,140,2.9,560
Idea Quest College Preparatory,Idea Public Schools,,,<100,<25,1.1,<25,100,<25,100,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2019,950100,Runnels County,Texas,94,45,31,18,0,925,49,26,298,206,66,252,28,47.9,33,19.1,0,5.3,2.8,32.2,22.3,7.1,27.2,3,518,58182,84798,1210,172,14.2,1038,85.8,978,80.8,32,2.6,0,0,0,0,0,0,0,0,28,2.3,0
Idea Frontier College Preparatory,Idea Public Schools,551,532,88,92,100,24,26.1,52,56.5,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2019,950100,Runnels County,Texas,94,45,31,18,0,925,49,26,298,206,66,252,28,47.9,33,19.1,0,5.3,2.8,32.2,22.3,7.1,27.2,3,518,58182,84798,1210,172,14.2,1038,85.8,978,80.8,32,2.6,0,0,0,0,0,0,0,0,28,2.3,551
Idea College Preparatory Mission,Idea Public Schools,670,668,88,5,5.7,5,100,5,100,Texas,26.2159066,-98.3252932,,N/A,Hidalgo County,Mission,48215,,20306,48215020306,2019,20306,Hidalgo County,Texas,148,0,28,73,47,2717,244,103,512,425,502,587,344,0,18.9,49.3,31.8,9,3.8,18.8,15.6,18.5,21.6,12.7,1562,48054,71084,4018,3532,87.9,486,12.1,439,10.9,0,0,0,0,0,0,0,0,0,0,47,1.2,670
Idea College Preparatory San Benit,Idea Public Schools,520,540,<100,<25,6.2,<25,,<25,40,Texas,26.132576,-97.6311006,,78586,Cameron County,San Benito,48061,,11500,48061011500,2019,11500,Cameron County,Texas,928,120,447,311,50,3176,507,349,742,676,262,463,177,12.9,48.2,33.5,5.4,16,11,23.4,21.3,8.2,14.6,5.6,1689,31190,39873,6166,6001,97.3,165,2.7,157,2.5,8,0.1,0,0,0,0,0,0,0,0,0,0,520
Idea College Preparatory Alamo,Idea Public Schools,,,<75,<25,1.4,<25,,<25,,Texas,26.1660425,-98.0652309,401 South 1st Street,78537,Hidalgo County,Donna,48215,"401 South 1st Street, Donna, Texas, 78537",22113,48215022113,2019,22113,Hidalgo County,Texas,161,24,36,101,0,1836,376,149,655,472,29,144,11,14.9,22.4,62.7,0,20.5,8.1,35.7,25.7,1.6,7.8,0.6,1013,27946,40552,2868,2358,82.2,510,17.8,510,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0
Idea College Preparatory Pharr,Idea Public Schools,566,534,<75,<25,9.5,<25,14.3,<25,57.1,Texas,26.1947962,-98.1836216,,78577,Hidalgo County,Pharr,48215,,21401,48215021401,2019,21401,Hidalgo County,Texas,542,0,255,287,0,3320,677,404,1083,519,185,333,119,0,47,53,0,20.4,12.2,32.6,15.6,5.6,10,3.6,1711,31906,44526,5743,5543,96.5,200,3.5,200,3.5,0,0,0,0,0,0,0,0,0,0,0,0,566
Idea Edinburg College Preparatory,Idea Public Schools,,,<100,<25,1.3,<25,100,<25,100,Texas,26.3017374,-98.1633432,,N/A,Hidalgo County,Edinburg,48215,,24001,48215024001,2019,24001,Hidalgo County,Texas,669,77,5,492,95,1258,66,148,486,343,4,211,0,11.5,0.7,73.5,14.2,5.2,11.8,38.6,27.3,0.3,16.8,0,676,34762,40158,2484,2411,97.1,73,2.9,61,2.5,12,0.5,0,0,0,0,0,0,0,0,0,0,0
Idea College Prep Weslaco,Idea Public Schools,508,486,<125,<50,28,<25,7.1,<25,21.4,Texas,26.1660425,-98.0652309,401 South 1st Street,78537,Hidalgo County,Donna,48215,"401 South 1st Street, Donna, Texas, 78537",22113,48215022113,2019,22113,Hidalgo County,Texas,161,24,36,101,0,1836,376,149,655,472,29,144,11,14.9,22.4,62.7,0,20.5,8.1,35.7,25.7,1.6,7.8,0.6,1013,27946,40552,2868,2358,82.2,510,17.8,510,17.8,0,0,0,0,0,0,0,0,0,0,0,0,508
Idea McAllen College Preparatory,Idea Public Schools,626,608,<125,<25,8.4,<25,66.7,<25,77.8,Texas,26.2034071,-98.2300124,,N/A,Hidalgo County,McAllen,48215,,21002,48215021002,2019,21002,Hidalgo County,Texas,114,39,31,44,0,1313,299,178,223,175,180,178,80,34.2,27.2,38.6,0,22.8,13.6,17,13.3,13.7,13.6,6.1,729,23125,37036,1765,1451,82.2,314,17.8,279,15.8,18,1,0,0,0,0,0,0,0,0,17,1,626
Idea Brownsville College Preparato,Idea Public Schools,542,544,81,57,70.4,18,31.6,32,56.1,Texas,25.9017472,-97.4974838,,N/A,Cameron County,Brownsville,48061,,14001,48061014001,2019,14001,Cameron County,Texas,229,17,143,69,0,1612,645,214,261,90,99,249,54,7.4,62.4,30.1,0,40,13.3,16.2,5.6,6.1,15.4,3.3,1110,10255,22563,2244,2109,94,135,6,38,1.7,12,0.5,0,0,24,1.1,0,0,25,1.1,36,1.6,542
Idea Toros College Preparatory,Idea Public Schools,485,505,<50,<25,6.3,<25,,<25,50,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2019,950100,Runnels County,Texas,94,45,31,18,0,925,49,26,298,206,66,252,28,47.9,33,19.1,0,5.3,2.8,32.2,22.3,7.1,27.2,3,518,58182,84798,1210,172,14.2,1038,85.8,978,80.8,32,2.6,0,0,0,0,0,0,0,0,28,2.3,485
Idea Carver College Preparatory,Idea Public Schools,480,478,<50,<25,29.8,<25,14.3,<25,21.4,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2019,950100,Runnels County,Texas,94,45,31,18,0,925,49,26,298,206,66,252,28,47.9,33,19.1,0,5.3,2.8,32.2,22.3,7.1,27.2,3,518,58182,84798,1210,172,14.2,1038,85.8,978,80.8,32,2.6,0,0,0,0,0,0,0,0,28,2.3,480
Idea Montopolis College Preparator,Idea Public Schools,528,502,<100,<25,7.2,<25,,<25,50,Texas,30.2249897,-97.7034056,,78741,Travis County,Austin,48453,,2314,48453002314,2019,2314,Travis County,Texas,926,213,183,384,146,3549,183,526,478,574,238,1140,410,23,19.8,41.5,15.8,5.2,14.8,13.5,16.2,6.7,32.1,11.6,2392,56360,70702,5219,2469,47.3,2750,52.7,1704,32.6,831,15.9,0,0,76,1.5,0,0,0,0,139,2.7,528
Vanguard Rembrandt,Vanguard Academy,502,493,<75,<50,79,<25,10.2,<25,26.5,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2019,950100,Runnels County,Texas,94,45,31,18,0,925,49,26,298,206,66,252,28,47.9,33,19.1,0,5.3,2.8,32.2,22.3,7.1,27.2,3,518,58182,84798,1210,172,14.2,1038,85.8,978,80.8,32,2.6,0,0,0,0,0,0,0,0,28,2.3,502
Donna H S,Donna ISD,605,560,<425,<25,0.5,<25,,<25,100,Texas,26.1718939,-98.0363582,2301 Wood Avenue,78537,Hidalgo County,Donna,48215,"2301 Wood Avenue, Donna, Texas, 78537",22205,48215022205,2019,22205,Hidalgo County,Texas,344,50,115,179,0,2393,483,318,483,639,30,396,44,14.5,33.4,52,0,20.2,13.3,20.2,26.7,1.3,16.5,1.8,1113,34771,50834,3891,3521,90.5,370,9.5,370,9.5,0,0,0,0,0,0,0,0,0,0,0,0,605
Donna North H S,Donna ISD,482,479,<450,<25,3.6,<25,6.3,<25,18.8,Texas,26.2253562,-98.0770232,7250 Val Verde Road,78537,Hidalgo County,Donna,48215,"7250 Val Verde Road, Donna, Texas, 78537",22111,48215022111,2019,22111,Hidalgo County,Texas,953,199,330,392,32,2815,1075,667,543,301,91,103,35,20.9,34.6,41.1,3.4,38.2,23.7,19.3,10.7,3.2,3.7,1.2,1560,20364,32968,7592,7592,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482
Edcouch-Elsa H S,Edcouch-Elsa ISD,472,454,285,127,44.6,7,5.5,18,14.2,Texas,26.2990726,-97.9792301,Mile 4 West,78538,Hidalgo County,Edcouch,48215,"Mile 4 West, Edcouch, Texas, 78538",24403,48215024403,2019,24403,Hidalgo County,Texas,777,65,173,539,0,4489,847,557,1348,1187,69,361,120,8.4,22.3,69.4,0,18.9,12.4,30,26.4,1.5,8,2.7,2002,40214,49381,6950,6878,99,72,1,72,1,0,0,0,0,0,0,0,0,0,0,0,0,472
Edinburg H S,Edinburg CISD,528,515,<625,<25,3.3,<25,15,<25,45,Texas,26.2630139,-98.1405901,2600 East Wisconsin Road,78542,Hidalgo County,Edinburg,48215,"2600 East Wisconsin Road, Edinburg, Texas, 78542",23803,48215023803,2019,23803,Hidalgo County,Texas,1399,22,562,757,58,4694,340,692,942,1175,308,937,300,1.6,40.2,54.1,4.1,7.2,14.7,20.1,25,6.6,20,6.4,2693,72646,67418,10573,10069,95.2,504,4.8,362,3.4,0,0,65,0.6,77,0.7,0,0,0,0,0,0,528
Economedes H S,Edinburg CISD,484,481,<600,<150,23.5,<25,11.9,<50,22.2,Texas,26.3085989,-98.1027402,1414 North Alamo Road,78542,Hidalgo County,Edinburg,48215,"1414 North Alamo Road, Edinburg, Texas, 78542",23529,48215023529,2019,23529,Hidalgo County,Texas,928,187,374,367,0,3872,818,807,1187,627,172,251,10,20.2,40.3,39.5,0,21.1,20.8,30.7,16.2,4.4,6.5,0.3,1744,38430,57482,7753,7673,99,80,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,484
Edinburg North H S,Edinburg CISD,506,505,646,117,18.1,11,9.4,33,28.2,Texas,26.332475,-98.1581862,3101 North Closner Boulevard,78541,Hidalgo County,Edinburg,48215,"3101 North Closner Boulevard, Edinburg, Texas, 78541",24003,48215024003,2019,24003,Hidalgo County,Texas,210,21,19,151,19,2303,349,290,544,606,262,224,28,10,9,71.9,9,15.2,12.6,23.6,26.3,11.4,9.7,1.2,1105,43635,50689,4154,3225,77.6,929,22.4,929,22.4,0,0,0,0,0,0,0,0,0,0,0,0,506
Robert R Vela H S,Edinburg CISD,558,559,609,156,25.6,52,33.3,100,64.1,Texas,26.2755615,-98.1600638,801 East Canton Road,78539,Hidalgo County,Edinburg,48215,"801 East Canton Road, Edinburg, Texas, 78539",23805,48215023805,2019,23805,Hidalgo County,Texas,212,0,110,102,0,2276,158,197,612,461,123,463,262,0,51.9,48.1,0,6.9,8.7,26.9,20.3,5.4,20.3,11.5,1045,61094,73232,3397,2993,88.1,404,11.9,361,10.6,0,0,0,0,27,0.8,0,0,0,0,16,0.5,558
