School Name,District Name,Reading/Writing Score,Math Scores,Grads_Mskd,Exnees_Mskd,Part_Rate,Crit_Mskd,Above_Crit_Rate,TSI_Both_Mskd,Above_TSI_Both_Rate,state_name_x,latitude,longitude,address,zip_code,county_name_x,city_name,county_code,Street Address,Tract,unique_id,year,tract_number,county_name_y,state_name_y,Population 18 to 24 years (estimate),"18-24, less than high school graduate (estimate)","18-24, high school graduate or eq. (estimate)","18-24, some college or associate's degree (estimate)","18-24, bachelor's degree or higher",Population 25 years and over (estimate),"25 and over, less than 9th grade (estimate)","25 and over, 9th to 12th grade, no diploma (estimate)","25 and over, high school graduate or eq. (estimate)","25 and over, some college, no degree (estimate)","25 and over, associate's degree (estimate)","25 and over, bachelor's degree (estimate)","25 and over, graduate or professional degree (estimate)","18-24, less than high school graduate (percentage)","18-24, high school graduate or eq. (percentage)","18-24, some college or associate's degree (percentage)","18-24, bachelor's degree or higher (percentage)","25 and over, less than 9th grade (percentage)","25 and over, 9th to 12th grade, no diploma (percentage)","25 and over, high school graduate or eq. (percentage)","25 and over, some college, no degree (percentage)","25 and over, associate's degree (percentage)","25 and over, bachelor's degree (percentage)","25 and over, graduate or professional degree (percentage)",Total number of households,Median household income (dollars),Mean household income (dollars),Total population,Hispanic or Latino (estimate),Hispanic or Latino (percentage),Not Hispanic or Latino (estimate),Not Hispanic or Latino (percentage),White alone (estimate),White alone (percentage),Black or African American alone (estimate),Black or African American alone (percentage),American Indian and Alaska Native alone (estimate),American Indian and Alaska Native alone (percentage),Asian alone (estimate),Asian alone (percentage),Native Hawaiian and Other Pacific Islander alone (estimate),Native Hawaiian and Other Pacific Islander alone (percentage),Some other race alone (estimate),Some other race alone (percentage),Two or more races alone (estimate),Two or more races alone (percentage),RW Scores
New Summerfield School,New Summerfield ISD,448,449,<50,<50,89.2,<25,3,<25,15.2,Texas,31.9803316,-95.0951012,13307 Texas 110,75766,Cherokee County,Jacksonville,48073,"13307 Texas 110, Jacksonville, Texas, 75766",950100,48073950100,2022,950100,Cherokee County,Texas,269,28,126,115,0,2822,203,402,1038,573,235,252,119,10.4,46.8,42.8,0,7.2,14.2,36.8,20.3,8.3,8.9,4.2,1563,78171,85358,4025,1197,29.7,2828,70.3,2497,62,243,6,0,0,7,0.2,0,0,0,0,81,2,448
Wells School,Wells ISD,459,462,<25,<25,100,<25,,<25,16.7,Texas,31.4881897,-94.9382793,160 Rusk Avenue,75976,Cherokee County,Wells,48073,"160 Rusk Avenue, Wells, Texas, 75976",951100,48073951100,2022,951100,Cherokee County,Texas,179,20,76,83,0,1183,79,168,337,326,104,84,85,11.2,42.5,46.4,0,6.7,14.2,28.5,27.6,8.8,7.1,7.2,652,61333,86795,1910,64,3.4,1846,96.6,1493,78.2,161,8.4,56,2.9,0,0,0,0,0,0,136,7.1,459
Henrietta HS,Henrietta ISD,545,518,88,35,39.8,9,25.7,15,42.9,Texas,33.8198172,-98.1786699,1700 East Crafton Street,76365,Clay County,Henrietta,48077,"1700 East Crafton Street, Henrietta, Texas, 76365",30200,48077030200,2022,30200,Clay County,Texas,276,69,60,127,20,2156,105,99,604,612,104,445,187,25,21.7,46,7.2,4.9,4.6,28,28.4,4.8,20.6,8.7,1292,61138,72382,3151,124,3.9,3027,96.1,2812,89.2,0,0,58,1.8,45,1.4,0,0,0,0,112,3.6,545
Petrolia JH/HS,Petrolia CISD,453,433,<50,<25,36,<25,,<25,22.2,Texas,34.0108329,-98.2273039,701 South Prairie Avenue,76377,Clay County,Petrolia,48077,"701 South Prairie Avenue, Petrolia, Texas, 76377",30301,48077030301,2022,30301,Clay County,Texas,227,49,111,56,11,3327,63,153,1209,885,352,445,220,21.6,48.9,24.7,4.8,1.9,4.6,36.3,26.6,10.6,13.4,6.6,1796,85559,91037,4389,501,11.4,3888,88.6,3681,83.9,0,0,47,1.1,50,1.1,0,0,3,0.1,107,2.4,453
Bellevue School,Bellevue ISD,480,482,<25,<25,100,<25,10,<25,20,Texas,33.6309188,-98.0158909,500 7th Street,76228,Clay County,Bellevue,48077,"500 7th Street, Bellevue, Texas, 76228",30302,48077030302,2022,30302,Clay County,Texas,178,24,64,81,9,2051,40,73,860,528,96,339,115,13.5,36,45.5,5.1,2,3.6,41.9,25.7,4.7,16.5,5.6,1116,77619,88775,2750,106,3.9,2644,96.1,2530,92,27,1,16,0.6,0,0,0,0,0,0,71,2.6,480
Morton School,Morton ISD,448,405,<50,<25,92.3,<25,,<25,,Texas,33.7256515,-102.8284772,,N/A,Cochran County,N/A,48079,,950100,48079950100,2022,950100,Cochran County,Texas,159,29,71,59,0,1689,344,173,574,270,184,103,41,18.2,44.7,37.1,0,20.4,10.2,34,16,10.9,6.1,2.4,959,41597,59334,2529,1539,60.9,990,39.1,834,33,133,5.3,1,0,0,0,0,0,3,0.1,19,0.8,448
Bronte ISD,Bronte ISD,512,562,<25,<25,38.5,<25,20,<25,80,Texas,31.8913234,-100.3048897,,N/A,Coke County,N/A,48081,,950100,48081950100,2022,950100,Coke County,Texas,97,38,13,29,17,1082,45,85,390,322,81,102,57,39.2,13.4,29.9,17.5,4.2,7.9,36,29.8,7.5,9.4,5.3,656,42963,56435,1482,346,23.3,1136,76.7,1045,70.5,30,2,2,0.1,0,0,0,0,0,0,59,4,512
Robert Lee School,Robert Lee ISD,,,<25,<25,5.3,<25,,<25,,Texas,31.9013605,-100.4863796,1323 Hamilton Street,76945,Coke County,Robert Lee,48081,"1323 Hamilton Street, Robert Lee, Texas, 76945",950200,48081950200,2022,950200,Coke County,Texas,108,0,65,43,0,1303,87,116,386,335,73,193,113,0,60.2,39.8,0,6.7,8.9,29.6,25.7,5.6,14.8,8.7,831,37664,61294,1823,416,22.8,1407,77.2,1380,75.7,22,1.2,0,0,5,0.3,0,0,0,0,0,0,0
Coleman HS,Coleman ISD,493,516,<75,<50,51.8,<25,17.2,<25,44.8,Texas,31.8093534,-99.4246267,201 West 15th Street,76834,Coleman County,Coleman,48083,"201 West 15th Street, Coleman, Texas, 76834",950300,48083950300,2022,950300,Coleman County,Texas,390,22,276,26,66,2742,295,103,810,966,120,401,47,5.6,70.8,6.7,16.9,10.8,3.8,29.5,35.2,4.4,14.6,1.7,1628,50142,67788,4148,1144,27.6,3004,72.4,2923,70.5,30,0.7,0,0,0,0,0,0,0,0,51,1.2,493
Santa Anna Secondary,Santa Anna ISD,523,550,<50,<25,11.1,<25,,<25,66.7,Texas,31.6062464,-99.3229213,,N/A,Coleman County,N/A,48083,,950700,48083950700,2022,950700,Coleman County,Texas,120,13,76,29,2,1813,68,97,520,598,135,286,109,10.8,63.3,24.2,1.7,3.8,5.4,28.7,33,7.4,15.8,6,1002,57652,74324,2544,233,9.2,2311,90.8,1942,76.3,223,8.8,27,1.1,85,3.3,0,0,0,0,34,1.3,523
Imagine International Academy,Imagine International Academy,629,610,30,42,100,27,64.3,34,81,Texas,31.9685988,-99.9018131,,N/A,Runnels County,N/A,48399,,950100,48399950100,2022,950100,Runnels County,Texas,71,38,33,0,0,896,85,14,285,216,34,223,39,53.5,46.5,0,0,9.5,1.6,31.8,24.1,3.8,24.9,4.4,480,66094,86568,1104,255,23.1,849,76.9,794,71.9,26,2.4,0,0,0,0,0,0,0,0,29,2.6,629
Allen HS,Allen ISD,565,571,"1,685","1,525",90.5,662,43.4,922,60.5,Texas,33.1096637,-96.6607591,300 Rivercrest Boulevard,75002,Collin County,Allen,48085,"300 Rivercrest Boulevard, Allen, Texas, 75002",31508,48085031508,2022,31508,Collin County,Texas,720,23,388,289,20,3753,34,75,837,1309,196,922,380,3.2,53.9,40.1,2.8,0.9,2,22.3,34.9,5.2,24.6,10.1,2128,98106,117109,5653,812,14.4,4841,85.6,3688,65.2,531,9.4,0,0,490,8.7,0,0,0,0,132,2.3,565
Anna HS,Anna ISD,522,506,265,120,45.3,24,20,49,40.8,Texas,33.3644776,-96.5620995,1107 West Rosamond Parkway,75409,Collin County,Anna,48085,"1107 West Rosamond Parkway, Anna, Texas, 75409",30204,48085030204,2022,30204,Collin County,Texas,488,20,115,291,62,5253,356,137,1026,481,402,2086,765,4.1,23.6,59.6,12.7,6.8,2.6,19.5,9.2,7.7,39.7,14.6,2929,112761,102990,7785,1478,19,6307,81,4745,61,1420,18.2,24,0.3,85,1.1,0,0,0,0,33,0.4,522
Celina HS,Celina ISD,573,564,231,68,29.4,29,42.6,42,61.8,Texas,33.3664542,-96.7640968,3455 North Preston Road,75009,Collin County,Celina,48085,"3455 North Preston Road, Celina, Texas, 75009",30307,48085030307,2022,30307,Collin County,Texas,896,177,244,223,252,10681,420,119,1417,2253,918,3971,1583,19.8,27.2,24.9,28.1,3.9,1.1,13.3,21.1,8.6,37.2,14.8,5267,162879,182701,16971,2782,16.4,14189,83.6,10931,64.4,829,4.9,56,0.3,1061,6.3,61,0.4,297,1.8,954,5.6,573
Farmersville HS,Farmersville ISD,499,499,<150,<100,64.7,<25,10.5,<50,30.2,Texas,33.1686359,-96.3694557,499 South State Highway 78,75442,Collin County,Farmersville,48085,"499 South State Highway 78, Farmersville, Texas, 75442",31102,48085031102,2022,31102,Collin County,Texas,483,29,386,68,0,4521,293,125,1459,1579,258,673,134,6,79.9,14.1,0,6.5,2.8,32.3,34.9,5.7,14.9,3,2049,91605,108718,6885,1993,28.9,4892,71.1,4186,60.8,274,4,0,0,0,0,0,0,0,0,432,6.3,499
Frisco HS,Frisco ISD,556,560,433,365,84.3,142,38.9,213,58.4,Texas,33.1318088,-96.8215283,6401 Parkwood Boulevard,75034,Collin County,Frisco,48085,"6401 Parkwood Boulevard, Frisco, Texas, 75034",30406,48085030406,2022,30406,Collin County,Texas,793,96,424,147,126,3420,204,60,644,458,388,796,870,12.1,53.5,18.5,15.9,6,1.8,18.8,13.4,11.3,23.3,25.4,2309,73702,117662,5403,1718,31.8,3685,68.2,2164,40.1,621,11.5,0,0,703,13,0,0,0,0,197,3.6,556
Centennial HS,Frisco ISD,598,609,475,466,98.1,269,57.7,331,71,Texas,33.1365728,-96.7695583,6901 Coit Road,75035,Collin County,Frisco,48085,"6901 Coit Road, Frisco, Texas, 75035",30510,48085030510,2022,30510,Collin County,Texas,305,153,93,36,23,2141,9,55,190,327,168,862,530,50.2,30.5,11.8,7.5,0.4,2.6,8.9,15.3,7.8,40.3,24.8,1084,151389,151743,3338,752,22.5,2586,77.5,1482,44.4,554,16.6,73,2.2,472,14.1,0,0,0,0,5,0.1,598
Wakeland HS,Frisco ISD,592,586,561,544,97,250,46,394,72.4,Texas,33.167988,-96.8454854,10700 Legacy Drive,75034,Denton County,Frisco,48121,"10700 Legacy Drive, Frisco, Texas, 75034",21526,48121021526,2022,21526,Denton County,Texas,646,182,241,99,124,4726,38,84,433,599,299,2135,1138,28.2,37.3,15.3,19.2,0.8,1.8,9.2,12.7,6.3,45.2,24.1,2611,147365,212798,7930,800,10.1,7130,89.9,5153,65,217,2.7,0,0,1228,15.5,0,0,0,0,532,6.7,592
Liberty HS,Frisco ISD,604,617,544,529,97.2,299,56.5,391,73.9,Texas,33.1392208,-96.7426835,15250 Rolater Road,75035,Collin County,Frisco,48085,"15250 Rolater Road, Frisco, Texas, 75035",30511,48085030511,2022,30511,Collin County,Texas,574,118,73,197,186,8734,438,87,687,873,476,3065,3108,20.6,12.7,34.3,32.4,5,1,7.9,10,5.4,35.1,35.6,4053,201910,246147,13992,1843,13.2,12149,86.8,3262,23.3,1097,7.8,0,0,7226,51.6,0,0,272,1.9,292,2.1,604
Heritage HS,Frisco ISD,574,576,480,466,97.1,205,44,287,61.6,Texas,33.1759703,-96.75492,14040 Eldorado Parkway,75035,Collin County,Frisco,48085,"14040 Eldorado Parkway, Frisco, Texas, 75035",30536,48085030536,2022,30536,Collin County,Texas,372,43,163,48,118,3802,31,55,333,476,129,1628,1150,11.6,43.8,12.9,31.7,0.8,1.4,8.8,12.5,3.4,42.8,30.2,1813,184250,190179,6621,873,13.2,5748,86.8,2006,30.3,646,9.8,83,1.3,2380,35.9,0,0,462,7,171,2.6,574
Lone Star HS,Frisco ISD,548,534,539,499,92.6,154,30.9,237,47.5,Texas,33.1909853,-96.8671153,2606 Panther Creek Parkway,75033,Denton County,Frisco,48121,"2606 Panther Creek Parkway, Frisco, Texas, 75033",20109,48121020109,2022,20109,Denton County,Texas,788,49,124,318,297,5457,25,74,488,586,405,2630,1249,6.2,15.7,40.4,37.7,0.5,1.4,8.9,10.7,7.4,48.2,22.9,2600,195606,255586,9592,855,8.9,8737,91.1,4875,50.8,1742,18.2,0,0,1644,17.1,0,0,0,0,476,5,548
Independence HS,Frisco ISD,587,584,600,564,94,265,47,358,63.5,Texas,33.1645577,-96.7511509,10555 Independence Parkway,75035,Collin County,Frisco,48085,"10555 Independence Parkway, Frisco, Texas, 75035",30518,48085030518,2022,30518,Collin County,Texas,632,37,176,215,204,5746,16,52,448,254,285,2242,2449,5.9,27.8,34,32.3,0.3,0.9,7.8,4.4,5,39,42.6,2745,198105,229411,10167,425,4.2,9742,95.8,2855,28.1,505,5,96,0.9,5890,57.9,0,0,9,0.1,387,3.8,587
Reedy HS,Frisco ISD,599,601,508,499,98.2,270,54.1,347,69.5,Texas,33.1314475,-96.864418,3003 Stonebrook Parkway,75034,Denton County,Frisco,48121,"3003 Stonebrook Parkway, Frisco, Texas, 75034",21900,48121021900,2022,21900,Denton County,Texas,474,79,41,354,0,3536,0,0,168,359,314,1409,1286,16.7,8.6,74.7,0,0,0,4.8,10.2,8.9,39.8,36.4,1883,228631,244150,5828,313,5.4,5515,94.6,4063,69.7,88,1.5,11,0.2,1061,18.2,0,0,0,0,292,5,599
Lebanon Trail HS,Frisco ISD,606,619,473,437,92.4,255,58.4,315,72.1,Texas,33.122114,-96.7994581,5151 Ohio Drive,75035,Collin County,Frisco,48085,"5151 Ohio Drive, Frisco, Texas, 75035",30405,48085030405,2022,30405,Collin County,Texas,463,147,130,106,80,3622,91,113,450,824,521,974,649,31.7,28.1,22.9,17.3,2.5,3.1,12.4,22.7,14.4,26.9,17.9,2300,70789,89974,5382,877,16.3,4505,83.7,2861,53.2,1090,20.3,0,0,454,8.4,0,0,16,0.3,84,1.6,606
Memorial HS,Frisco ISD,550,544,487,456,93.6,146,32,231,50.7,Texas,33.1798953,-96.8291181,12300 Frisco Street,75033,Collin County,Frisco,48085,"12300 Frisco Street, Frisco, Texas, 75033",30519,48085030519,2022,30519,Collin County,Texas,342,0,127,114,101,5273,0,178,416,832,414,2024,1409,0,37.1,33.3,29.5,0,3.4,7.9,15.8,7.9,38.4,26.7,2862,164141,185279,8300,1315,15.8,6985,84.2,3894,46.9,862,10.4,0,0,2056,24.8,0,0,0,0,173,2.1,550
McKinney HS,McKinney ISD,506,505,<700,<625,90.1,<125,19,<250,38.1,Texas,33.1882068,-96.6328134,1400 Wilson Creek Parkway,75069,Collin County,McKinney,48085,"1400 Wilson Creek Parkway, McKinney, Texas, 75069",30802,48085030802,2022,30802,Collin County,Texas,751,35,433,183,100,3712,272,167,887,863,477,738,308,4.7,57.7,24.4,13.3,7.3,4.5,23.9,23.2,12.9,19.9,8.3,2285,59008,82754,5677,1918,33.8,3759,66.2,3126,55.1,537,9.5,0,0,0,0,0,0,19,0.3,77,1.4,506
McKinney North HS,McKinney ISD,517,510,<525,<475,91,<125,21.6,<200,40.2,Texas,33.2305212,-96.6426365,2550 Wilmeth Road,75071,Collin County,McKinney,48085,"2550 Wilmeth Road, McKinney, Texas, 75071",30604,48085030604,2022,30604,Collin County,Texas,285,60,142,63,20,2565,72,157,642,640,185,637,232,21.1,49.8,22.1,7,2.8,6.1,25,25,7.2,24.8,9,911,115885,146084,3862,880,22.8,2982,77.2,2016,52.2,848,22,13,0.3,39,1,0,0,0,0,66,1.7,517
Serenity High,McKinney ISD,480,590,<25,<25,66.7,<25,,<25,50,Texas,33.2309341,-96.641932,2550 Wilmeth Road,75071,Collin County,McKinney,48085,"2550 Wilmeth Road, McKinney, Texas, 75071",30604,48085030604,2022,30604,Collin County,Texas,285,60,142,63,20,2565,72,157,642,640,185,637,232,21.1,49.8,22.1,7,2.8,6.1,25,25,7.2,24.8,9,911,115885,146084,3862,880,22.8,2982,77.2,2016,52.2,848,22,13,0.3,39,1,0,0,0,0,66,1.7,480
McKinney Boyd HS,McKinney ISD,544,539,685,629,91.8,193,30.7,319,50.7,Texas,33.2028615,-96.6789455,600 North Lake Forest Drive,75071,Collin County,McKinney,48085,"600 North Lake Forest Drive, McKinney, Texas, 75071",30548,48085030548,2022,30548,Collin County,Texas,367,30,145,183,9,3912,41,43,687,647,346,1240,908,8.2,39.5,49.9,2.5,1,1.1,17.6,16.5,8.8,31.7,23.2,1779,168620,162629,6055,943,15.6,5112,84.4,3477,57.4,817,13.5,0,0,278,4.6,0,0,23,0.4,517,8.5,544
Melissa HS,Melissa ISD,538,531,292,160,54.8,37,23.1,81,50.6,Texas,33.287403,-96.5454129,3030 Milrany Lane,75454,Collin County,Melissa,48085,"3030 Milrany Lane, Melissa, Texas, 75454",30201,48085030201,2022,30201,Collin County,Texas,449,19,244,146,40,4000,27,129,883,660,423,1190,688,4.2,54.3,32.5,8.9,0.7,3.2,22.1,16.5,10.6,29.8,17.2,1993,134290,146098,5985,1074,17.9,4911,82.1,4143,69.2,395,6.6,18,0.3,204,3.4,0,0,0,0,151,2.5,538
Plano Sr HS,Plano ISD,548,553,"1,157",925,79.9,336,36.3,489,52.9,Texas,33.0287723,-96.752015,2200 Independence Parkway,75075,Collin County,Plano,48085,"2200 Independence Parkway, Plano, Texas, 75075",31627,48085031627,2022,31627,Collin County,Texas,330,56,164,110,0,3630,185,178,494,645,182,1175,771,17,49.7,33.3,0,5.1,4.9,13.6,17.8,5,32.4,21.2,1830,123409,134460,5314,297,5.6,5017,94.4,3982,74.9,161,3,0,0,816,15.4,0,0,9,0.2,49,0.9,548
Williams HS,Plano ISD,600,600,<25,<25,,<25,50,<25,50,Texas,33.0228653,-96.6882488,1818 18th Street,75074,Collin County,Plano,48085,"1818 18th Street, Plano, Texas, 75074",32003,48085032003,2022,32002,Collin County,Texas,718,90,202,345,81,3823,663,152,925,818,374,645,246,12.5,28.1,48.1,11.3,17.3,4,24.2,21.4,9.8,16.9,6.4,2142,48796,63604,5753,3470,60.3,2283,39.7,1926,33.5,225,3.9,0,0,121,2.1,0,0,0,0,11,0.2,600
Vines HS,Plano ISD,470,455,<25,<25,,<25,,<25,,Texas,33.0180912,-96.7442301,1401 Highedge Drive,75075,Collin County,Plano,48085,"1401 Highedge Drive, Plano, Texas, 75075",31807,48085031807,2022,31807,Collin County,Texas,187,34,97,56,0,3605,41,21,506,967,205,1216,649,18.2,51.9,29.9,0,1.1,0.6,14,26.8,5.7,33.7,18,2033,79776,107469,4499,452,10,4047,90,3600,80,34,0.8,5,0.1,216,4.8,0,0,0,0,192,4.3,470
Clark HS,Plano ISD,694,736,<25,<25,,<25,88.9,<25,88.9,Texas,33.0588387,-96.7030743,523 Spring Creek Parkway,75023,Collin County,Plano,48085,"523 Spring Creek Parkway, Plano, Texas, 75023",31635,48085031635,2022,31635,Collin County,Texas,403,54,137,84,128,3236,178,155,516,590,96,1104,597,13.4,34,20.8,31.8,5.5,4.8,15.9,18.2,3,34.1,18.4,1856,84387,94414,4774,667,14,4107,86,1780,37.3,785,16.4,6,0.1,1149,24.1,0,0,36,0.8,351,7.4,694
Plano East Sr HS,Plano ISD,567,574,"1,286",980,76.2,424,43.3,599,61.1,Texas,33.0550676,-96.7279918,,N/A,Collin County,N/A,48085,,31628,48085031628,2022,31627,Collin County,Texas,259,19,114,108,18,3010,106,131,410,618,457,910,378,7.3,44,41.7,6.9,3.5,4.4,13.6,20.5,15.2,30.2,12.6,1434,106050,126844,3982,885,22.2,3097,77.8,2424,60.9,296,7.4,9,0.2,307,7.7,0,0,0,0,61,1.5,567
Shepton HS,Plano ISD,726,763,<25,<25,,<25,100,<25,100,Texas,33.0173546,-96.8116792,5505 West Plano Parkway,75093,Collin County,Plano,48085,"5505 West Plano Parkway, Plano, Texas, 75093",31649,48085031649,2022,31649,Collin County,Texas,526,0,195,192,139,4215,18,62,401,376,248,1922,1188,0,37.1,36.5,26.4,0.4,1.5,9.5,8.9,5.9,45.6,28.2,2443,119263,188738,5428,534,9.8,4894,90.2,2966,54.6,467,8.6,0,0,1155,21.3,0,0,145,2.7,161,3,726
Plano ISD Academy HS,Plano ISD,575,553,<100,<100,89.5,<50,38.8,<75,63.5,Texas,33.0550676,-96.7279918,,N/A,Collin County,N/A,48085,,31628,48085031628,2022,31627,Collin County,Texas,259,19,114,108,18,3010,106,131,410,618,457,910,378,7.3,44,41.7,6.9,3.5,4.4,13.6,20.5,15.2,30.2,12.6,1434,106050,126844,3982,885,22.2,3097,77.8,2424,60.9,296,7.4,9,0.2,307,7.7,0,0,0,0,61,1.5,575
Jasper HS,Plano ISD,725,774,<25,<50,,<50,100,<50,100,Texas,33.0676541,-96.7831646,6800 Archgate Drive,75024,Collin County,Plano,48085,"6800 Archgate Drive, Plano, Texas, 75024",31674,48085031674,2022,31674,Collin County,Texas,450,0,196,234,20,3604,64,12,327,694,435,1307,765,0,43.6,52,4.4,1.8,0.3,9.1,19.3,12.1,36.3,21.2,1988,109000,164518,5046,989,19.6,4057,80.4,1745,34.6,605,12,13,0.3,1613,32,0,0,0,0,81,1.6,725
Plano West Senior HS,Plano ISD,591,596,"1,308","1,100",84.1,579,52.6,725,65.9,Texas,33.0433961,-96.8136547,5601 West Parker Road,75093,Collin County,Plano,48085,"5601 West Parker Road, Plano, Texas, 75093",31646,48085031646,2022,31645,Collin County,Texas,397,82,59,186,70,3763,10,68,247,509,207,1427,1295,20.7,14.9,46.9,17.6,0.3,1.8,6.6,13.5,5.5,37.9,34.4,2060,179265,249817,5453,176,3.2,5277,96.8,3172,58.2,421,7.7,24,0.4,1386,25.4,0,0,37,0.7,237,4.3,591
CA McMillen HS,Plano ISD,643,643,<25,<25,,<25,71.4,<25,71.4,Texas,33.027934,-96.6112302,750 North Murphy Road,75094,Collin County,Murphy,48085,"750 North Murphy Road, Murphy, Texas, 75094",31329,48085031329,2022,31329,Collin County,Texas,519,140,69,310,0,4500,20,0,806,1096,472,959,1147,27,13.3,59.7,0,0.4,0,17.9,24.4,10.5,21.3,25.5,1867,139148,142198,7706,194,2.5,7512,97.5,3463,44.9,1064,13.8,37,0.5,2909,37.7,0,0,0,0,39,0.5,643
Princeton HS,Princeton ISD,515,524,415,146,35.2,19,13,75,51.4,Texas,33.1746057,-96.4854304,1000 East Princeton Drive,75407,Collin County,Princeton,48085,"1000 East Princeton Drive, Princeton, Texas, 75407",31005,48085031005,2022,31005,Collin County,Texas,461,4,407,37,13,2099,47,352,878,333,247,139,103,0.9,88.3,8,2.8,2.2,16.8,41.8,15.9,11.8,6.6,4.9,1222,60473,66554,3383,683,20.2,2700,79.8,2410,71.2,143,4.2,10,0.3,102,3,0,0,0,0,35,1,515
Prosper HS,Prosper ISD,564,549,663,500,75.4,173,34.6,284,56.8,Texas,33.2594145,-96.7986425,301 Eagle Drive,75078,Collin County,Prosper,48085,"301 Eagle Drive, Prosper, Texas, 75078",30304,48085030304,2022,30304,Collin County,Texas,633,65,363,141,64,4972,5,52,652,982,301,2057,923,10.3,57.3,22.3,10.1,0.1,1,13.1,19.8,6.1,41.4,18.6,2382,181045,214799,8922,1222,13.7,7700,86.3,6217,69.7,309,3.5,24,0.3,749,8.4,27,0.3,41,0.5,333,3.7,564
Rock Hill HS,Prosper ISD,560,552,532,396,74.4,138,34.8,219,55.3,Texas,33.2094667,-96.7692388,16061 North Coit Road,75035,Collin County,Frisco,48085,"16061 North Coit Road, Frisco, Texas, 75035",30519,48085030519,2022,30519,Collin County,Texas,342,0,127,114,101,5273,0,178,416,832,414,2024,1409,0,37.1,33.3,29.5,0,3.4,7.9,15.8,7.9,38.4,26.7,2862,164141,185279,8300,1315,15.8,6985,84.2,3894,46.9,862,10.4,0,0,2056,24.8,0,0,0,0,173,2.1,560
Wylie HS,Wylie ISD,546,551,659,600,91,201,33.5,329,54.8,Texas,33.0089497,-96.5721359,2550 Farm to Market Road 544,75098,Collin County,Wylie,48085,"2550 Farm to Market Road 544, Wylie, Texas, 75098",31319,48085031319,2022,31319,Collin County,Texas,581,110,242,112,117,3048,173,163,565,705,128,924,390,18.9,41.7,19.3,20.1,5.7,5.3,18.5,23.1,4.2,30.3,12.8,1867,62827,85751,4873,1047,21.5,3826,78.5,2218,45.5,738,15.1,0,0,503,10.3,0,0,90,1.8,277,5.7,546
Wylie East HS,Wylie ISD,528,530,<500,<475,93.8,<125,25.8,<225,47,Texas,33.0168818,-96.4945939,3000 Wylie East Drive,75098,Collin County,Wylie,48085,"3000 Wylie East Drive, Wylie, Texas, 75098",31321,48085031321,2022,31320,Collin County,Texas,616,28,285,188,115,3790,61,40,594,475,385,1692,543,4.5,46.3,30.5,18.7,1.6,1.1,15.7,12.5,10.2,44.6,14.3,1962,153125,153183,6512,716,11,5796,89,3698,56.8,707,10.9,28,0.4,310,4.8,0,0,23,0.4,1030,15.8,528
Achieve Academy,Wylie ISD,480,434,<125,<25,5,<25,20,<25,20,Texas,33.0037157,-96.5328894,400 Pirate Drive,75098,Collin County,Wylie,48085,"400 Pirate Drive, Wylie, Texas, 75098",31323,48085031323,2022,31323,Collin County,Texas,770,49,158,426,137,3813,312,198,668,848,481,907,399,6.4,20.5,55.3,17.8,8.2,5.2,17.5,22.2,12.6,23.8,10.5,1753,129777,145661,6264,608,9.7,5656,90.3,4529,72.3,355,5.7,0,0,423,6.8,0,0,0,0,349,5.6,480
Blue Ridge HS,Blue Ridge ISD,485,482,<75,<75,70.4,<25,10,<25,34,Texas,33.308625,-96.4041839,11020 County Road 504,75424,Collin County,Blue Ridge,48085,"11020 County Road 504, Blue Ridge, Texas, 75424",30101,48085030101,2022,30101,Collin County,Texas,200,52,78,69,1,1959,325,109,640,496,117,202,70,26,39,34.5,0.5,16.6,5.6,32.7,25.3,6,10.3,3.6,978,96111,102381,2874,897,31.2,1977,68.8,1876,65.3,2,0.1,5,0.2,3,0.1,0,0,9,0.3,82,2.9,485
Community HS,Community ISD,476,456,<175,<125,71.3,<25,7.7,<25,17.9,Texas,33.0560776,-96.3645325,440 North Farm To Market 1138,75173,Collin County,Nevada,48085,"440 North Farm To Market 1138, Nevada, Texas, 75173",31201,48085031201,2022,31201,Collin County,Texas,841,113,231,413,84,5763,144,236,1965,1314,542,1156,406,13.4,27.5,49.1,10,2.5,4.1,34.1,22.8,9.4,20.1,7,2911,112564,126335,8987,1621,18,7366,82,6365,70.8,494,5.5,64,0.7,73,0.8,0,0,107,1.2,263,2.9,476
Lovejoy HS,Lovejoy ISD,603,597,403,391,97,207,52.9,304,77.7,Texas,33.1015303,-96.6134559,2350 Estates Parkway,75002,Collin County,Lucas,48085,"2350 Estates Parkway, Lucas, Texas, 75002",31419,48085031419,2022,31419,Collin County,Texas,301,113,65,123,0,3251,0,4,231,788,228,1426,574,37.5,21.6,40.9,0,0,0.1,7.1,24.2,7,43.9,17.7,1669,149313,258585,5138,329,6.4,4809,93.6,4636,90.2,53,1,0,0,27,0.5,0,0,0,0,93,1.8,603
Wellington HS,Wellington ISD,645,595,<50,<25,5.9,<25,50,<25,100,Texas,34.8481864,-100.2142868,811 15th Street,79095,Collingsworth County,Wellington,48087,"811 15th Street, Wellington, Texas, 79095",950300,48087950300,2022,950300,Collingsworth County,Texas,235,45,73,117,0,1786,154,243,413,342,184,359,91,19.1,31.1,49.8,0,8.6,13.6,23.1,19.1,10.3,20.1,5.1,1018,52045,87624,2865,840,29.3,2025,70.7,1743,60.8,194,6.8,9,0.3,0,0,22,0.8,0,0,57,2,645
